turn,own_hp,opp_hp,n_legal_switch,n_legal_move,p_switch,p_attack,top_action,top_is_switch,top_prob,margin,value,cf_fullhp_top,cf_flips
7,1.0,0.74,3,4,0.0341,0.9659,8,0,0.5806,0.3945,-31.734,8,0
9,0.875,1.0,2,4,0.0098,0.9902,6,0,0.887,0.8466,-25.768,6,0
14,0.172,0.21,4,1,0.0073,0.9927,6,0,0.9927,0.9892,-9.587,6,0
12,0.0,0.07,2,0,1.0,0.0,2,1,0.8525,0.705,4.077,2,0
13,0.507,1.0,1,4,0.0029,0.9971,8,0,0.96,0.9396,-19.857,8,0
14,1.0,0.6,1,4,0.0009,0.9991,6,0,0.7832,0.5761,24.017,6,0
8,0.0,0.44,4,0,1.0,0.0,0,1,0.5766,0.213,-21.316,0,0
2,0.0,0.0,5,0,1.0,0.0,1,1,0.7137,0.4929,-27.016,1,0
10,0.277,0.87,2,4,0.0029,0.9971,6,0,0.9261,0.8884,-26.41,6,0
14,0.0,0.27,4,0,1.0,0.0,2,1,0.5802,0.4081,-4.719,2,0
13,0.878,0.07,1,4,0.0002,0.9998,7,0,0.7728,0.618,2.58,7,0
13,0.0,1.0,1,0,1.0,0.0,2,1,1.0,1.0,-26.79,2,0
9,1.0,0.44,3,4,0.2369,0.7631,8,0,0.4517,0.1475,-20.38,8,0
15,1.0,0.96,1,4,0.0012,0.9988,6,0,0.7615,0.5358,20.509,6,0
33,0.351,1.0,3,4,0.0043,0.9957,8,0,0.9945,0.9902,10.345,8,0
4,0.324,1.0,4,4,0.5204,0.4796,6,0,0.3987,0.1566,-28.827,5,1
3,1.0,1.0,4,4,0.0052,0.9948,6,0,0.505,0.0408,-25.176,6,0
8,0.939,1.0,3,1,0.9978,0.0022,0,1,0.6929,0.3903,-36.752,0,0
10,0.0,0.87,2,0,1.0,0.0,5,1,0.7362,0.4725,-27.225,5,0
15,1.0,0.27,3,4,0.0026,0.9974,6,0,0.6591,0.3229,-3.269,6,0
14,1.0,1.0,0,4,0.0,1.0,9,0,0.9588,0.9254,-28.488,9,0
9,0.126,0.09,3,0,1.0,0.0,1,1,0.8186,0.7222,-25.399,1,0
16,0.639,0.74,1,4,0.0019,0.9981,6,0,0.7676,0.5469,12.256,6,0
34,0.027,0.91,3,4,0.0048,0.9952,8,0,0.9941,0.9893,10.446,8,0
4,0.0,0.91,4,0,1.0,0.0,3,1,0.4884,0.1492,-24.39,5,1
8,0.0,1.0,3,0,1.0,0.0,4,1,0.7288,0.4626,-33.895,4,0
14,0.778,1.0,1,4,0.0008,0.9992,7,0,0.8709,0.7467,-8.291,7,0
11,1.0,0.87,1,4,0.0031,0.9969,6,0,0.9685,0.9559,-27.573,6,0
16,0.842,0.1,3,4,0.0022,0.9978,6,0,0.702,0.4082,-3.988,6,0
10,0.466,0.09,3,4,0.0825,0.9175,8,0,0.5862,0.3732,-24.395,8,0
17,0.467,0.4,1,4,0.0014,0.9986,6,0,0.8231,0.655,14.464,6,0
34,0.0,0.81,3,0,1.0,0.0,1,1,0.6179,0.2376,15.673,5,1
4,0.225,1.0,4,4,0.4232,0.5768,9,0,0.2778,0.0275,-26.407,7,1
5,1.0,0.91,3,4,0.3648,0.6352,9,0,0.5234,0.2922,-25.065,9,0
9,1.0,1.0,2,4,0.002,0.998,6,0,0.9953,0.9933,-34.316,6,0
14,0.0,0.91,1,0,1.0,0.0,4,1,1.0,1.0,-17.198,4,0
12,0.581,0.58,1,4,0.0008,0.9992,6,0,0.9818,0.9729,-27.578,6,0
15,0.163,1.0,0,4,0.0,1.0,6,0,0.7702,0.6141,-28.759,6,0
18,0.095,0.2,1,4,0.001,0.999,6,0,0.8986,0.8037,12.213,6,0
35,0.044,0.81,2,4,0.0035,0.9965,8,0,0.8038,0.6146,17.512,8,0
4,0.0,1.0,4,0,1.0,0.0,5,1,0.378,0.1141,-26.681,5,0
6,0.901,0.4,3,4,0.3133,0.6867,9,0,0.5489,0.3628,-22.069,9,0
15,0.877,0.91,0,4,0.0,1.0,7,0,0.3701,0.0356,-20.618,7,0
13,0.206,0.28,1,4,0.0003,0.9997,6,0,0.9878,0.9812,-27.54,6,0
17,0.713,1.0,3,4,0.0018,0.9982,6,0,0.9545,0.911,-8.263,6,0
11,0.064,1.0,3,1,0.9941,0.0059,5,1,0.7238,0.461,-25.858,5,0
18,0.0,0.2,1,0,1.0,0.0,2,1,1.0,1.0,22.864,2,0
5,1.0,1.0,3,4,0.6826,0.3174,4,1,0.6186,0.3787,-27.931,4,0
35,0.0,0.71,2,0,1.0,0.0,5,1,0.9996,0.9991,23.487,5,0
10,1.0,1.0,2,1,0.8085,0.1915,1,1,0.7843,0.5928,-37.65,1,0
13,0.0,0.28,1,0,1.0,0.0,3,1,1.0,1.0,-27.798,3,0
18,0.079,0.67,3,4,0.0009,0.9991,6,0,0.9858,0.9725,-10.079,6,0
12,1.0,1.0,3,4,0.0059,0.9941,8,0,0.9663,0.9409,-25.486,8,0
19,1.0,0.2,0,4,0.0,1.0,6,0,0.6702,0.4701,20.644,6,0
1,1.0,1.0,5,8,0.1273,0.8727,25,0,0.4178,0.1745,-22.865,25,0
6,0.846,1.0,3,4,0.0655,0.9345,8,0,0.9239,0.8675,-28.553,8,0
7,0.307,1.0,3,4,0.0033,0.9967,8,0,0.996,0.9929,-18.167,8,0
16,0.222,1.0,0,4,0.0,1.0,7,0,0.6432,0.4164,-20.574,7,0
36,0.875,0.71,1,4,0.0001,0.9999,8,0,0.648,0.3114,15.828,8,0
11,0.454,0.82,2,4,0.2477,0.7523,7,0,0.3177,0.05,-34.828,7,0
14,0.877,0.28,0,4,0.0,1.0,6,0,0.9919,0.9848,-29.269,6,0
18,0.0,0.34,3,0,1.0,0.0,3,1,0.4545,0.1742,-4.655,3,0
13,1.0,0.42,3,4,0.0037,0.9963,8,0,0.9621,0.9298,-22.098,8,0
7,0.419,0.36,3,4,0.0278,0.9722,8,0,0.9628,0.9378,-27.481,8,0
19,1.0,0.34,2,4,0.003,0.997,9,0,0.4992,0.0259,-6.296,9,0
37,0.208,0.3,1,4,0.0001,0.9999,8,0,0.8288,0.6713,22.973,8,0
11,0.0,0.66,2,0,1.0,0.0,4,1,0.9753,0.9507,-33.803,4,0
20,0.403,1.0,0,4,0.0,1.0,7,0,0.7885,0.5849,10.77,7,0
2,0.498,1.0,5,1,0.9986,0.0014,5,1,0.5834,0.2544,-25.153,5,0
7,0.0,0.36,3,0,1.0,0.0,3,1,0.6152,0.3003,-28.09,3,0
8,0.208,1.0,3,4,0.0289,0.9711,9,0,0.9103,0.8821,-12.564,9,0
15,0.602,1.0,0,4,0.0,1.0,6,0,0.9826,0.9671,-30.588,6,0
1,1.0,1.0,5,8,0.0245,0.9755,24,0,0.8116,0.7562,6.514,24,0
37,0.0,0.2,1,0,1.0,0.0,2,1,1.0,1.0,26.776,2,0
12,1.0,0.66,1,4,0.0029,0.9971,7,0,0.8696,0.7598,-34.82,7,0
14,1.0,1.0,3,4,0.0027,0.9973,9,0,0.7973,0.6528,-19.274,9,0
3,0.307,1.0,5,4,0.005,0.995,9,0,0.9271,0.8616,-23.921,9,0
8,1.0,0.36,2,4,0.0073,0.9927,8,0,0.9512,0.9181,-29.402,8,0
8,0.0,0.72,3,0,1.0,0.0,2,1,0.6652,0.3599,-13.863,2,0
20,0.878,1.0,2,1,0.531,0.469,9,0,0.469,0.0553,-7.499,9,0
2,0.527,0.97,5,4,0.4009,0.5991,9,0,0.3617,0.0036,-0.51,5,1
38,0.877,0.2,0,4,0.0,1.0,8,0,0.9045,0.8556,30.557,8,0
15,1.0,1.0,3,4,0.0028,0.9972,9,0,0.7764,0.6146,-19.142,9,0
3,0.0,0.25,5,0,1.0,0.0,4,1,0.9751,0.965,-23.083,4,0
9,1.0,0.72,2,4,0.4935,0.5065,5,1,0.4627,0.1845,-16.066,5,0
1,1.0,1.0,5,8,0.0336,0.9664,7,0,0.344,0.0211,-34.641,7,0
21,0.179,0.84,2,4,0.0802,0.9198,8,0,0.7903,0.7237,-8.228,8,0
2,0.0,1.0,5,0,1.0,0.0,5,1,0.6818,0.3928,0.884,5,0
13,1.0,1.0,1,1,0.1818,0.8182,7,0,0.8182,0.6363,-31.033,7,0
16,1.0,1.0,3,4,0.0043,0.9957,9,0,0.6696,0.4626,-19.214,9,0
4,1.0,0.25,4,4,0.0004,0.9996,7,0,0.8908,0.7887,-24.546,7,0
9,0.901,1.0,2,4,0.0,1.0,8,0,0.9996,0.9993,-21.818,8,0
10,0.565,0.78,2,4,0.0101,0.9899,6,0,0.9015,0.848,-18.039,6,0
1,0.0,0.29,5,0,1.0,0.0,4,1,0.6436,0.3904,-33.981,4,0
21,0.0,0.84,2,0,1.0,0.0,4,1,0.9023,0.8045,-8.502,4,0
3,1.0,1.0,4,4,0.0286,0.9714,8,0,0.8465,0.7287,3.433,8,0
13,0.0,0.38,1,0,1.0,0.0,2,1,1.0,1.0,-25.253,2,0
17,0.271,1.0,3,4,0.0041,0.9959,9,0,0.5814,0.2464,-25.012,9,0
5,1.0,0.76,4,4,0.0003,0.9997,7,0,0.9823,0.9713,-26.184,7,0
10,0.802,0.01,2,4,0.0,1.0,8,0,0.9993,0.9987,-14.522,8,0
10,0.0,0.28,2,0,1.0,0.0,2,1,0.9768,0.9537,-13.2,2,0
1,1.0,1.0,5,8,0.2963,0.7037,25,0,0.6042,0.3314,0.838,25,0
2,1.0,0.29,4,8,0.1654,0.8346,25,0,0.543,0.3959,-32.718,25,0
22,1.0,0.84,1,4,0.1586,0.8414,7,0,0.5262,0.313,-11.846,7,0
4,0.928,0.29,4,4,0.0233,0.9767,8,0,0.8767,0.7893,5.846,8,0
14,1.0,0.38,0,4,0.0,1.0,8,0,0.9286,0.8766,-24.605,8,0
17,0.0,1.0,3,0,1.0,0.0,0,1,0.5143,0.0946,-27.19,0,0
6,0.237,0.55,4,4,0.0007,0.9993,7,0,0.9463,0.9135,-26.592,7,0
11,1.0,0.28,1,4,0.026,0.974,7,0,0.4769,0.035,-21.266,7,0
2,0.358,1.0,5,4,0.4259,0.5741,8,0,0.423,0.1166,-19.621,8,0
23,0.823,0.27,1,4,0.1349,0.8651,7,0,0.459,0.1244,-4.009,7,0
18,0.126,1.0,2,4,0.3572,0.6428,1,1,0.3521,0.0352,-25.891,7,1
6,0.0,0.61,4,0,1.0,0.0,0,1,0.5518,0.2239,-26.413,0,0
11,0.702,1.0,2,4,0.0102,0.9898,7,0,0.465,0.2259,-24.141,7,0
3,0.693,1.0,4,4,0.0238,0.9762,9,0,0.9717,0.9609,-35.081,9,0
1,1.0,1.0,5,8,0.0558,0.9442,6,0,0.5511,0.361,-2.083,6,0
12,0.628,0.34,1,4,0.0344,0.9656,6,0,0.6341,0.3466,-25.62,6,0
2,0.0,1.0,5,0,1.0,0.0,4,1,0.6961,0.4981,-17.612,4,0
5,0.808,1.0,4,4,0.0006,0.9994,7,0,0.9988,0.9982,11.867,7,0
18,0.0,1.0,2,0,1.0,0.0,0,1,0.7772,0.5543,-28.04,0,0
15,0.514,1.0,0,4,0.0,1.0,8,0,0.9784,0.9607,-25.756,8,0
7,0.498,0.61,3,4,0.0035,0.9965,7,0,0.9666,0.9498,-26.453,7,0
12,0.603,0.15,2,4,0.0062,0.9938,7,0,0.6187,0.3093,-12.847,7,0
4,0.385,0.42,4,4,0.0118,0.9882,9,0,0.9808,0.9731,-36.564,9,0
3,1.0,1.0,4,4,0.0228,0.9772,9,0,0.9097,0.8617,-20.58,9,0
1,1.0,0.61,5,0,1.0,0.0,4,1,0.9687,0.9412,-1.716,4,0
13,0.278,0.26,1,4,0.0411,0.9589,6,0,0.761,0.594,-27.718,6,0
24,0.624,1.0,1,4,0.0033,0.9967,8,0,0.7033,0.4581,1.751,8,0
6,0.397,0.53,4,4,0.0007,0.9993,7,0,0.9979,0.9966,14.513,7,0
19,0.126,1.0,1,4,0.0055,0.9945,7,0,0.4336,0.0055,-27.559,7,0
7,0.025,0.0,3,0,1.0,0.0,1,1,0.4758,0.0447,-27.922,2,1
4,0.463,0.53,4,4,0.0335,0.9665,9,0,0.8568,0.7767,-19.677,9,0
2,1.0,0.61,5,8,0.1406,0.8594,24,0,0.6859,0.5459,0.692,24,0
13,0.0,0.18,1,0,1.0,0.0,1,1,1.0,1.0,-27.278,1,0
24,0.0,0.61,1,0,1.0,0.0,1,1,1.0,1.0,-13.299,1,0
1,1.0,1.0,5,8,0.009,0.991,25,0,0.646,0.4827,-24.084,25,0
13,0.504,1.0,2,4,0.0486,0.9514,8,0,0.7933,0.6854,-11.844,8,0
5,0.081,1.0,4,4,0.2372,0.7628,9,0,0.5005,0.2689,-38.933,9,0
5,0.238,0.03,4,4,0.0401,0.9599,9,0,0.7896,0.6816,-17.373,9,0
2,0.863,0.27,5,0,1.0,0.0,1,1,0.3014,0.0612,-18.106,5,1
14,1.0,0.18,0,4,0.0,1.0,7,0,0.987,0.9754,-30.916,7,0
25,1.0,0.61,0,4,0.0,1.0,6,0,0.9766,0.9549,-7.181,6,0
7,0.397,1.0,4,4,0.0186,0.9814,8,0,0.8766,0.7776,9.1,8,0
2,0.232,0.36,5,4,0.0206,0.9794,7,0,0.8573,0.7641,-25.282,7,0
20,0.126,1.0,1,1,0.4784,0.5216,7,0,0.5216,0.0432,-17.958,7,0
8,1.0,0.25,3,4,0.0037,0.9963,6,0,0.9839,0.9766,-25.531,6,0
14,0.011,0.85,2,4,0.0275,0.9725,8,0,0.815,0.7246,-15.713,8,0
5,0.0,1.0,4,0,1.0,0.0,3,1,0.5333,0.2895,-38.64,3,0
3,1.0,0.27,5,4,0.0082,0.9918,7,0,0.6393,0.2884,-16.083,7,0
26,1.0,0.3,0,4,0.0,1.0,6,0,0.9781,0.9576,0.677,6,0
7,0.0,1.0,4,0,1.0,0.0,3,1,0.6868,0.5444,2.999,3,0
2,0.0,0.28,5,0,1.0,0.0,4,1,0.2429,0.0314,-22.785,5,1
14,0.0,0.91,2,0,1.0,0.0,5,1,0.999,0.9979,-20.021,5,0
6,1.0,1.0,3,4,0.0249,0.9751,9,0,0.9545,0.9322,-39.008,9,0
6,0.31,1.0,4,4,0.6826,0.3174,1,1,0.6804,0.3696,-18.183,1,0
15,1.0,1.0,0,4,0.0,1.0,6,0,0.4979,0.0106,-24.126,6,0
8,1.0,1.0,3,4,0.0124,0.9876,8,0,0.65,0.4434,8.281,8,0
21,0.126,1.0,1,1,0.7795,0.2205,2,1,0.7795,0.559,-22.559,2,0
3,1.0,0.28,4,4,0.0574,0.9426,7,0,0.4136,0.1058,-23.858,7,0
9,1.0,1.0,3,1,0.0121,0.9879,6,0,0.9879,0.9775,-28.99,6,0
4,0.015,1.0,5,4,0.0196,0.9804,6,0,0.893,0.8078,-18.911,6,0
15,0.876,0.91,1,4,0.0001,0.9999,8,0,0.8374,0.7303,-18.754,8,0
7,0.705,0.51,3,4,0.0229,0.9771,9,0,0.954,0.9315,-40.041,9,0
7,0.823,1.0,4,4,0.0162,0.9838,6,0,0.9655,0.9519,-11.175,6,0
16,1.0,0.6,0,4,0.0,1.0,6,0,0.6756,0.3717,-14.878,6,0
27,1.0,1.0,0,4,0.0,1.0,6,0,0.6421,0.4327,5.498,6,0
9,1.0,0.32,3,4,0.0104,0.9896,8,0,0.5324,0.2393,13.3,8,0
21,0.0,0.66,1,0,1.0,0.0,0,1,1.0,1.0,-27.482,0,0
10,0.014,0.61,3,1,0.003,0.997,6,0,0.997,0.9944,-29.409,6,0
4,0.0,0.91,5,0,1.0,0.0,4,1,0.5348,0.3187,-14.484,5,1
8,0.44,0.02,3,4,0.0218,0.9782,9,0,0.9496,0.9217,-41.535,9,0
8,0.654,0.08,4,4,0.0094,0.9906,6,0,0.981,0.9735,3.392,6,0
17,0.764,0.21,0,4,0.0,1.0,6,0,0.8331,0.6872,-6.105,6,0
28,1.0,0.72,0,4,0.0,1.0,6,0,0.7536,0.6249,13.858,6,0
22,0.126,0.66,0,4,0.0,1.0,9,0,0.6568,0.4026,-27.243,9,0
4,0.784,1.0,4,4,0.0155,0.9845,7,0,0.9602,0.9418,-22.52,7,0
10,0.0,0.67,3,0,1.0,0.0,0,1,0.6418,0.4194,-28.547,0,0
5,0.863,0.91,4,4,0.0057,0.9943,8,0,0.9745,0.964,-14.989,8,0
1,1.0,1.0,5,8,0.0014,0.9986,25,0,0.6797,0.4436,-23.659,25,0
29,1.0,0.42,0,4,0.0,1.0,6,0,0.8407,0.7611,21.26,6,0
10,0.249,1.0,3,4,0.006,0.994,7,0,0.7506,0.5968,12.126,7,0
5,0.542,0.07,4,4,0.0146,0.9854,7,0,0.8752,0.7807,-14.934,7,0
11,0.025,0.67,2,4,0.001,0.999,8,0,0.5295,0.0949,-28.866,8,0
6,0.572,0.81,4,4,0.0038,0.9962,8,0,0.9819,0.9748,-15.368,8,0
2,0.302,0.13,5,1,0.9858,0.0142,5,1,0.9328,0.9157,-23.736,5,0
9,0.196,1.0,3,4,0.0196,0.9804,7,0,0.9161,0.8528,-42.283,7,0
9,0.564,1.0,4,4,0.0447,0.9553,7,0,0.9426,0.9074,-7.82,7,0
23,0.126,1.0,0,1,0.0,1.0,9,0,1.0,1.0,-20.573,9,0
30,1.0,0.1,0,4,0.0,1.0,6,0,0.8999,0.8453,27.247,6,0
10,0.249,0.89,3,0,1.0,0.0,1,1,0.6695,0.4256,10.486,1,0
1,1.0,1.0,5,8,0.001,0.999,7,0,0.9318,0.8794,-29.526,7,0
11,0.0,0.73,2,0,1.0,0.0,2,1,0.6978,0.3956,-28.583,2,0
6,0.281,0.0,4,0,1.0,0.0,3,1,0.6494,0.4661,-18.168,3,0
3,0.556,0.13,5,4,0.0179,0.9821,9,0,0.7934,0.6454,-18.035,9,0
9,0.0,0.91,3,0,1.0,0.0,5,1,0.5657,0.1669,-39.396,5,0
10,0.18,0.6,4,4,0.0318,0.9682,7,0,0.9542,0.9286,-5.049,7,0
11,0.767,0.89,3,4,0.0005,0.9995,6,0,0.8963,0.8431,13.793,6,0
2,0.902,0.24,5,8,0.0005,0.9995,7,0,0.9035,0.8187,-29.043,7,0
6,0.28,1.0,4,4,0.0386,0.9614,9,0,0.3674,0.0244,-16.885,9,0
12,1.0,0.73,1,4,0.0001,0.9999,7,0,0.9783,0.9607,-29.4,7,0
10,1.0,0.91,2,4,0.0008,0.9992,7,0,0.9917,0.9885,-39.812,7,0
10,0.0,0.66,4,0,1.0,0.0,3,1,0.4959,0.2312,-2.988,3,0
12,0.767,0.49,3,4,0.0004,0.9996,6,0,0.9319,0.8957,16.798,6,0
6,0.0,0.85,4,0,1.0,0.0,3,1,0.8642,0.8015,-21.39,3,0
7,0.938,1.0,4,4,0.4577,0.5423,6,0,0.4682,0.0416,-18.435,6,0
4,0.458,1.0,5,4,0.0263,0.9737,7,0,0.9596,0.941,-18.901,7,0
13,0.615,0.27,1,4,0.0,1.0,7,0,0.9781,0.9601,-29.492,7,0
1,1.0,1.0,5,8,0.0006,0.9994,22,0,0.7701,0.6748,-17.793,22,0
11,0.194,0.43,2,4,0.0014,0.9986,7,0,0.9818,0.9699,-38.872,7,0
11,1.0,0.66,3,4,0.0271,0.9729,9,0,0.7559,0.6092,-2.422,9,0
13,0.078,0.07,3,4,0.0002,0.9998,6,0,0.9605,0.9381,18.369,6,0
3,0.801,1.0,5,8,0.0128,0.9872,22,0,0.8249,0.7529,-30.14,22,0
7,1.0,0.85,3,4,0.0465,0.9535,9,0,0.7417,0.6272,-22.761,9,0
7,0.0,0.77,4,0,1.0,0.0,4,1,0.9425,0.8945,-20.607,4,0
4,0.0,0.52,5,0,1.0,0.0,2,1,0.5963,0.3632,-20.005,2,0
13,0.0,0.33,1,0,1.0,0.0,3,1,1.0,1.0,-28.416,3,0
11,0.0,0.1,2,0,1.0,0.0,2,1,0.5133,0.0267,-37.72,2,0
4,0.72,0.63,5,4,0.1311,0.8689,7,0,0.4725,0.1101,-29.165,7,0
8,0.281,0.77,3,4,0.0001,0.9999,8,0,0.999,0.9985,-14.782,8,0
5,1.0,0.52,4,4,0.0394,0.9606,7,0,0.7973,0.7242,-22.22,7,0
14,1.0,0.33,0,4,0.0,1.0,6,0,0.981,0.9647,-27.941,6,0
12,1.0,0.1,1,4,0.002,0.998,7,0,0.6856,0.4408,-36.149,7,0
2,1.0,1.0,5,4,0.5309,0.4691,7,0,0.4466,0.2306,-17.155,7,0
12,0.71,1.0,3,4,0.1115,0.8885,8,0,0.7298,0.6128,-5.169,8,0
14,0.078,1.0,3,4,0.0025,0.9975,6,0,0.5933,0.2385,15.962,8,1
1,1.0,1.0,5,8,0.0057,0.9943,25,0,0.4858,0.0827,-24.536,25,0
5,0.438,0.11,5,4,0.0129,0.9871,6,0,0.9004,0.8254,-27.072,6,0
8,0.579,1.0,3,1,0.9435,0.0565,1,1,0.5123,0.1583,-24.126,5,1
8,0.0,0.77,3,0,1.0,0.0,5,1,0.5228,0.1828,-21.894,5,0
6,1.0,0.38,4,4,0.0374,0.9626,7,0,0.7766,0.6896,-20.89,7,0
3,0.681,0.91,5,4,0.5526,0.4474,7,0,0.4105,0.1842,-18.426,7,0
14,0.0,1.0,3,0,1.0,0.0,3,1,0.8905,0.8094,20.845,3,0
1,0.0,0.09,5,0,1.0,0.0,2,1,0.5052,0.2811,-32.559,2,0
9,0.815,1.0,3,4,0.3149,0.6851,7,0,0.3827,0.0974,-23.909,7,0
9,1.0,0.77,2,4,0.0276,0.9724,9,0,0.7209,0.4922,-20.059,9,0
15,1.0,1.0,0,4,0.0,1.0,6,0,0.8752,0.7696,-28.712,6,0
13,0.903,1.0,1,4,0.0008,0.9992,9,0,0.4603,0.1912,-38.073,9,0
7,0.913,0.26,4,4,0.0414,0.9586,7,0,0.7275,0.6077,-19.572,7,0
4,0.312,0.77,5,4,0.6094,0.3906,1,1,0.388,0.0615,-19.707,7,1
15,0.249,1.0,2,4,0.0006,0.9994,7,0,0.4683,0.0729,20.306,7,0
13,0.039,1.0,3,4,0.0333,0.9667,9,0,0.835,0.7061,10.639,9,0
6,0.121,1.0,5,4,0.0094,0.9906,6,0,0.9143,0.8588,-27.328,6,0
2,1.0,0.09,4,4,0.0022,0.9978,9,0,0.8901,0.8198,-30.92,9,0
10,0.343,0.85,3,4,0.1752,0.8248,6,0,0.4128,0.0996,-24.94,7,1
10,0.573,0.04,2,4,0.0323,0.9677,9,0,0.6554,0.3799,-18.91,9,0
16,0.358,0.53,0,4,0.0,1.0,6,0,0.9468,0.8991,-28.761,6,0
14,0.361,1.0,1,4,0.001,0.999,6,0,0.4461,0.1636,-38.696,9,1
8,0.473,0.06,4,4,0.0589,0.9411,7,0,0.5709,0.3322,-20.609,7,0
5,0.728,0.77,5,4,0.1819,0.8181,8,0,0.483,0.1587,-14.599,8,0
15,0.249,0.91,2,0,1.0,0.0,2,1,0.9234,0.8468,19.349,2,0
13,0.0,0.34,3,0,1.0,0.0,4,1,0.7362,0.5583,16.828,5,1
6,0.0,1.0,5,0,1.0,0.0,2,1,0.4641,0.1881,-28.234,2,0
10,0.0,0.52,3,0,1.0,0.0,3,1,0.6749,0.4427,-20.705,3,0
16,0.591,0.97,2,4,0.0395,0.9605,9,0,0.7313,0.5226,7.941,9,0
14,0.31,0.34,2,4,0.0058,0.9942,7,0,0.9712,0.9538,9.537,7,0
7,0.879,1.0,4,4,0.0608,0.9392,6,0,0.8795,0.8284,-29.059,6,0
1,1.0,1.0,5,8,0.0021,0.9979,25,0,0.7089,0.4617,-24.114,25,0
6,0.34,0.39,5,4,0.0767,0.9233,8,0,0.6046,0.2932,-14.165,8,0
3,1.0,1.0,4,1,0.9887,0.0113,5,1,0.6788,0.4974,-33.841,5,0
11,0.579,0.52,2,4,0.1332,0.8668,9,0,0.482,0.2916,-25.101,9,0
11,0.163,1.0,2,4,0.0024,0.9976,8,0,0.9773,0.9625,-24.725,8,0
15,0.264,1.0,1,4,0.0231,0.9769,7,0,0.9148,0.8565,-32.257,7,0
9,0.025,1.0,4,4,0.1691,0.8309,8,0,0.4609,0.1721,-21.145,8,0
17,0.153,0.89,2,4,0.0279,0.9721,9,0,0.6028,0.2635,3.09,9,0
2,0.455,0.09,5,4,0.0146,0.9854,9,0,0.6849,0.4399,-12.905,9,0
7,0.34,0.01,5,4,0.0503,0.9497,9,0,0.6245,0.3061,-11.264,9,0
4,0.695,1.0,4,4,0.145,0.855,7,0,0.6169,0.3815,-33.289,7,0
11,0.0,0.87,2,0,1.0,0.0,5,1,0.6393,0.2785,-28.185,5,0
11,0.0,1.0,2,0,1.0,0.0,2,1,0.7895,0.5789,-25.262,2,0
15,0.0,0.9,1,0,1.0,0.0,1,1,1.0,1.0,-31.497,1,0
9,0.0,1.0,4,0,1.0,0.0,3,1,0.5988,0.3418,-19.774,3,0
17,0.0,0.95,2,0,1.0,0.0,3,1,0.9945,0.9889,9.936,3,0
15,0.37,1.0,2,4,0.0089,0.9911,7,0,0.9079,0.8505,18.564,7,0
8,0.879,1.0,4,4,0.8559,0.1441,5,1,0.7645,0.6629,-29.049,5,0
2,0.0,0.15,5,0,1.0,0.0,4,1,0.3918,0.1088,-16.428,3,1
5,0.391,0.64,4,4,0.1767,0.8233,7,0,0.4898,0.1601,-33.377,7,0
12,1.0,0.87,1,4,0.0077,0.9923,8,0,0.9394,0.8925,-27.755,8,0
12,0.877,1.0,1,4,0.0073,0.9927,9,0,0.4001,0.0626,-26.917,9,0
16,1.0,0.9,0,4,0.0,1.0,9,0,0.9788,0.963,-32.669,9,0
10,1.0,1.0,3,4,0.0084,0.9916,7,0,0.5891,0.2075,-22.558,7,0
18,0.249,0.95,1,4,0.0001,0.9999,6,0,0.5195,0.0952,15.71,7,1
16,0.16,0.5,2,4,0.0032,0.9968,7,0,0.9325,0.883,24.532,7,0
9,0.655,1.0,4,4,0.8416,0.1584,1,1,0.7408,0.6541,-27.348,1,0
3,1.0,0.15,4,4,0.008,0.992,6,0,0.9635,0.9376,-20.873,6,0
8,0.34,1.0,5,4,0.3365,0.6635,9,0,0.5346,0.2385,-7.833,9,0
5,0.0,0.69,4,0,1.0,0.0,2,1,0.5375,0.204,-31.257,2,0
13,0.338,0.76,1,4,0.0048,0.9952,6,0,0.5741,0.3235,-27.813,6,0
17,0.496,0.8,0,4,0.0,1.0,9,0,0.9544,0.9176,-34.014,9,0
11,0.291,0.75,3,4,0.0157,0.9843,8,0,0.4944,0.0846,-26.393,7,1
18,0.0,0.71,1,0,1.0,0.0,4,1,1.0,1.0,15.208,4,0
16,0.0,0.06,2,0,1.0,0.0,5,1,0.6716,0.3432,33.629,5,0
10,0.32,1.0,4,4,0.1097,0.8903,9,0,0.8035,0.7283,-28.196,9,0
6,1.0,0.69,3,4,0.0065,0.9935,7,0,0.985,0.9806,-30.246,7,0
9,0.34,0.71,5,4,0.2911,0.7089,9,0,0.5634,0.3042,-5.681,9,0
13,0.838,1.0,1,1,0.9657,0.0343,2,1,0.9657,0.9315,-29.2,2,0
13,0.0,0.82,1,0,1.0,0.0,0,1,1.0,1.0,-25.648,0,0
18,0.477,0.7,0,4,0.0,1.0,9,0,0.9394,0.8897,-33.144,9,0
11,0.0,0.38,3,0,1.0,0.0,4,1,0.8963,0.8348,-26.167,4,0
19,1.0,0.71,0,4,0.0,1.0,8,0,0.9146,0.8669,10.114,8,0
17,1.0,0.06,1,4,0.0023,0.9977,9,0,0.9958,0.9936,32.806,9,0
10,0.0,0.72,4,0,1.0,0.0,3,1,0.5964,0.4051,-27.673,3,0
7,0.69,0.29,3,1,0.8729,0.1271,1,1,0.6748,0.5187,-32.482,1,0
4,0.282,1.0,4,4,0.0244,0.9756,6,0,0.9308,0.8883,-23.384,6,0
10,0.34,0.46,5,4,0.2549,0.7451,9,0,0.5825,0.3539,-4.098,9,0
